timestamp,date,base,USD,EUR,JPY,GBP,CHF
934675199,1999-08-14,USD,1.0,0.9420356070618757,115.24822167228277,0.6216558913493813,1.5085739370776736
934761599,1999-08-15,USD,1.0,0.9420356070618757,115.24822167228277,0.6216558913493813,1.5085739370776736
934847999,1999-08-16,USD,1.0,0.946697162937942,114.8141321059089,0.6243259516199882,1.516944932519426
934934399,1999-08-17,USD,1.0,0.9506968607989656,114.17395756089212,0.624231361588044,1.5218641264046544
935020799,1999-08-18,USD,1.0,0.9507818278970798,112.4633863425895,0.624021883194551,1.5217757562043268
935107199,1999-08-19,USD,1.0,0.9419406615060879,111.27758331936124,0.6199749820560305,1.5098724800732455
935193599,1999-08-20,USD,1.0,0.9377819206899074,111.5062099918788,0.6189088719796388,1.497416410808499
935279999,1999-08-21,USD,1.0,0.9374364300920844,111.59591615193595,0.6186471104928198,1.496660382717797
935366399,1999-08-22,USD,1.0,0.9374364300920844,111.59591615193595,0.6186471104928198,1.496660382717797
935452799,1999-08-23,USD,1.0,0.9490601457376759,111.4601309323377,0.6222076277862033,1.5147996439126332
935539199,1999-08-24,USD,1.0,0.9506543829444999,111.30563348280789,0.6265905636144641,1.5219463317574653
935625599,1999-08-25,USD,1.0,0.9580351848001969,111.04820354032321,0.6303603266133552,1.5280689938618688
935711999,1999-08-26,USD,1.0,0.9573207273339959,111.54047552035169,0.6295053906730157,1.5332439195774006
935798399,1999-08-27,USD,1.0,0.9562185762670373,111.63665606539004,0.6299587104818767,1.5314270797275924
935884799,1999-08-28,USD,1.0,0.9565185784603495,111.63127165318933,0.6301161787465398,1.5316693736142435
935971199,1999-08-29,USD,1.0,0.9565185784603495,111.63127165318933,0.6301161787465398,1.5316693736142435
936057599,1999-08-30,USD,1.0,0.9565048547403904,110.95196719570953,0.6295255831570975,1.5318855675851986
936143999,1999-08-31,USD,1.0,0.9453797401340169,109.40444574276594,0.6224002057146315,1.5130897278818956
936230399,1999-09-01,USD,1.0,0.9440009213448993,109.21886566961288,0.6224553275163996,1.5108621466014551
