source,timestamp,date,base,USD,EUR,JPY,GBP,CHF
http://data.fixer.io/api/,1009583999,2001-12-28,EUR,0.882788,1.0,115.716283,0.609299,1.48209
http://data.fixer.io/api/,1009670399,2001-12-29,EUR,0.882267,1.0,115.619783,0.608746,1.481563
http://data.fixer.io/api/,1009756799,2001-12-30,EUR,0.882267,1.0,115.619783,0.608746,1.481563
http://data.fixer.io/api/,1009843199,2001-12-31,EUR,0.888916,1.0,116.691296,0.61142,1.478834
http://data.fixer.io/api/,1009929599,2002-01-01,EUR,0.888324,1.0,116.717475,0.611107,1.47958
http://data.fixer.io/api/,1010015999,2002-01-02,EUR,0.903564,1.0,119.396832,0.625574,1.48377
http://data.fixer.io/api/,1010102399,2002-01-03,EUR,0.90023,1.0,118.610394,0.624798,1.482934
http://data.fixer.io/api/,1010188799,2002-01-04,EUR,0.89505,1.0,117.195243,0.619937,1.478084
http://data.fixer.io/api/,1010275199,2002-01-05,EUR,0.895251,1.0,117.169993,0.620377,1.479069
http://data.fixer.io/api/,1010361599,2002-01-06,EUR,0.895251,1.0,117.169993,0.620377,1.479069
http://data.fixer.io/api/,1010447999,2002-01-07,EUR,0.892718,1.0,116.977239,0.620628,1.474232
http://data.fixer.io/api/,1010534399,2002-01-08,EUR,0.892213,1.0,118.373641,0.619247,1.475237
http://data.fixer.io/api/,1010620799,2002-01-09,EUR,0.890193,1.0,117.960647,0.618656,1.477988
http://data.fixer.io/api/,1010707199,2002-01-10,EUR,0.891827,1.0,118.218581,0.618248,1.48308
http://data.fixer.io/api/,1010793599,2002-01-11,EUR,0.891639,1.0,117.789447,0.616961,1.478468
http://data.fixer.io/api/,1010879999,2002-01-12,EUR,0.892219,1.0,117.940278,0.617234,1.478375
http://data.fixer.io/api/,1010966399,2002-01-13,EUR,0.892219,1.0,117.940278,0.617234,1.478375
http://data.fixer.io/api/,1011052799,2002-01-14,EUR,0.893737,1.0,117.84665,0.61666,1.480628
http://data.fixer.io/api/,1011139199,2002-01-15,EUR,0.888118,1.0,116.496859,0.615048,1.476766
http://data.fixer.io/api/,1011225599,2002-01-16,EUR,0.8827,1.0,116.216229,0.614252,1.469452
http://data.fixer.io/api/,1011311999,2002-01-17,EUR,0.868583,1.0,114.832232,0.605068,1.446441
http://data.fixer.io/api/,1011398399,2002-01-18,EUR,0.883919,1.0,117.319217,0.61539,1.470874
http://data.fixer.io/api/,1011484799,2002-01-19,EUR,0.882662,1.0,117.182345,0.614663,1.469381
http://data.fixer.io/api/,1011571199,2002-01-20,EUR,0.882662,1.0,117.182345,0.614663,1.469381
http://data.fixer.io/api/,1011657599,2002-01-21,EUR,0.883832,1.0,117.187154,0.615454,1.468556
http://data.fixer.io/api/,1011743999,2002-01-22,EUR,0.884681,1.0,118.590983,0.619199,1.470814
http://data.fixer.io/api/,1011830399,2002-01-23,EUR,0.880956,1.0,118.204003,0.617696,1.468971
http://data.fixer.io/api/,1011916799,2002-01-24,EUR,0.87727,1.0,118.127328,0.616889,1.470257
http://data.fixer.io/api/,1012003199,2002-01-25,EUR,0.86535,1.0,116.252034,0.61332,1.472603
http://data.fixer.io/api/,1012089599,2002-01-26,EUR,0.86575,1.0,116.242084,0.61336,1.473121
http://data.fixer.io/api/,1012175999,2002-01-27,EUR,0.86575,1.0,116.242084,0.61336,1.473121
http://data.fixer.io/api/,1012262399,2002-01-28,EUR,0.860464,1.0,114.984757,0.611326,1.472754
http://data.fixer.io/api/,1012348799,2002-01-29,EUR,0.864253,1.0,115.270992,0.611722,1.472714
http://data.fixer.io/api/,1012435199,2002-01-30,EUR,0.863274,1.0,114.625405,0.610215,1.471948
http://data.fixer.io/api/,1012521599,2002-01-31,EUR,0.859828,1.0,115.08327,0.608917,1.474906
http://data.fixer.io/api/,1012607999,2002-02-01,EUR,0.861933,1.0,115.19764,0.608802,1.478219
http://data.fixer.io/api/,1012694399,2002-02-02,EUR,0.862601,1.0,115.29656,0.6092,1.478472
http://data.fixer.io/api/,1012780799,2002-02-03,EUR,0.862601,1.0,115.29656,0.6092,1.478472
http://data.fixer.io/api/,1012867199,2002-02-04,EUR,0.868613,1.0,115.323487,0.611802,1.480577
http://data.fixer.io/api/,1012953599,2002-02-05,EUR,0.867479,1.0,115.917634,0.612062,1.473305
http://data.fixer.io/api/,1013039999,2002-02-06,EUR,0.868484,1.0,115.963776,0.614187,1.472512
http://data.fixer.io/api/,1013126399,2002-02-07,EUR,0.869563,1.0,116.109818,0.616065,1.473599
http://data.fixer.io/api/,1013212799,2002-02-08,EUR,0.872926,1.0,117.497162,0.616818,1.473184
http://data.fixer.io/api/,1013299199,2002-02-09,EUR,0.873681,1.0,117.581898,0.617621,1.473738
http://data.fixer.io/api/,1013385599,2002-02-10,EUR,0.873681,1.0,117.581898,0.617621,1.473738
http://data.fixer.io/api/,1013471999,2002-02-11,EUR,0.876923,1.0,117.222657,0.616209,1.475917
http://data.fixer.io/api/,1013558399,2002-02-12,EUR,0.876448,1.0,116.583396,0.612593,1.478052
http://data.fixer.io/api/,1013644799,2002-02-13,EUR,0.872207,1.0,115.965409,0.610015,1.479413
http://data.fixer.io/api/,1013731199,2002-02-14,EUR,0.872311,1.0,115.286908,0.610598,1.483988
http://data.fixer.io/api/,1013817599,2002-02-15,EUR,0.872327,1.0,115.785302,0.609865,1.482825
http://data.fixer.io/api/,1013903999,2002-02-16,EUR,0.871283,1.0,115.634351,0.609276,1.481209
http://data.fixer.io/api/,1013990399,2002-02-17,EUR,0.871283,1.0,115.634351,0.609276,1.481209
http://data.fixer.io/api/,1014076799,2002-02-18,EUR,0.871391,1.0,115.624334,0.609627,1.480714
http://data.fixer.io/api/,1014163199,2002-02-19,EUR,0.875055,1.0,116.961351,0.612449,1.481633
http://data.fixer.io/api/,1014249599,2002-02-20,EUR,0.87106,1.0,116.472732,0.609764,1.478947
http://data.fixer.io/api/,1014335999,2002-02-21,EUR,0.869769,1.0,116.765029,0.610355,1.479526
http://data.fixer.io/api/,1014422399,2002-02-22,EUR,0.875551,1.0,117.25918,0.611829,1.479883
http://data.fixer.io/api/,1014508799,2002-02-23,EUR,0.875254,1.0,117.156725,0.61142,1.479767
http://data.fixer.io/api/,1014595199,2002-02-24,EUR,0.875254,1.0,117.156725,0.61142,1.479767
http://data.fixer.io/api/,1014681599,2002-02-25,EUR,0.870317,1.0,116.487323,0.610311,1.475466
http://data.fixer.io/api/,1014767999,2002-02-26,EUR,0.866017,1.0,116.344146,0.609368,1.474919
http://data.fixer.io/api/,1014854399,2002-02-27,EUR,0.865088,1.0,116.404923,0.609934,1.476433
http://data.fixer.io/api/,1014940799,2002-02-28,EUR,0.867132,1.0,116.130455,0.612609,1.475872
http://data.fixer.io/api/,1015027199,2002-03-01,EUR,0.865554,1.0,115.385825,0.609583,1.475295
http://data.fixer.io/api/,1015113599,2002-03-02,EUR,0.866361,1.0,115.499855,0.610131,1.476601
http://data.fixer.io/api/,1015199999,2002-03-03,EUR,0.866361,1.0,115.499855,0.610131,1.476601
http://data.fixer.io/api/,1015286399,2002-03-04,EUR,0.868994,1.0,114.920543,0.611475,1.479217
http://data.fixer.io/api/,1015372799,2002-03-05,EUR,0.870525,1.0,114.986388,0.612107,1.477802
http://data.fixer.io/api/,1015459199,2002-03-06,EUR,0.875698,1.0,114.910586,0.61552,1.47744
http://data.fixer.io/api/,1015545599,2002-03-07,EUR,0.88097,1.0,112.508354,0.61832,1.473988
http://data.fixer.io/api/,1015631999,2002-03-08,EUR,0.875161,1.0,112.200359,0.614695,1.470326
http://data.fixer.io/api/,1015718399,2002-03-09,EUR,0.876788,1.0,112.340366,0.615491,1.472498
http://data.fixer.io/api/,1015804799,2002-03-10,EUR,0.876788,1.0,112.340366,0.615491,1.472498
http://data.fixer.io/api/,1015891199,2002-03-11,EUR,0.875633,1.0,112.394628,0.616303,1.471432
http://data.fixer.io/api/,1015977599,2002-03-12,EUR,0.875571,1.0,112.693369,0.61892,1.469586
http://data.fixer.io/api/,1016063999,2002-03-13,EUR,0.876033,1.0,113.364536,0.619664,1.469031
http://data.fixer.io/api/,1016150399,2002-03-14,EUR,0.881714,1.0,113.655966,0.621134,1.46345
http://data.fixer.io/api/,1016236799,2002-03-15,EUR,0.882906,1.0,113.951688,0.619907,1.461766
http://data.fixer.io/api/,1016323199,2002-03-16,EUR,0.883919,1.0,114.071641,0.620597,1.462306
http://data.fixer.io/api/,1016409599,2002-03-17,EUR,0.883919,1.0,114.071641,0.620597,1.462306
http://data.fixer.io/api/,1016495999,2002-03-18,EUR,0.881763,1.0,115.745342,0.618616,1.464396
http://data.fixer.io/api/,1016582399,2002-03-19,EUR,0.882018,1.0,116.286777,0.618912,1.464365
http://data.fixer.io/api/,1016668799,2002-03-20,EUR,0.883587,1.0,116.144401,0.619859,1.464751
http://data.fixer.io/api/,1016755199,2002-03-21,EUR,0.882414,1.0,116.509921,0.618511,1.462625
http://data.fixer.io/api/,1016841599,2002-03-22,EUR,0.87797,1.0,116.606921,0.615831,1.460272
http://data.fixer.io/api/,1016927999,2002-03-23,EUR,0.878113,1.0,116.595628,0.616094,1.460466
http://data.fixer.io/api/,1017014399,2002-03-24,EUR,0.878113,1.0,116.595628,0.616094,1.460466
http://data.fixer.io/api/,1017100799,2002-03-25,EUR,0.8769,1.0,116.899473,0.61474,1.461444
http://data.fixer.io/api/,1017187199,2002-03-26,EUR,0.876264,1.0,116.491255,0.614695,1.463391
http://data.fixer.io/api/,1017273599,2002-03-27,EUR,0.872979,1.0,115.775314,0.612849,1.464294
https://openexchangerates.org/api/,1017676800,2002-04-01,USD,1.0,1.137345,133.236033,0.695451,1.664613
https://openexchangerates.org/api/,1017849600,2002-04-03,USD,1.0,1.135529,132.708834,0.69611,1.66031
https://openexchangerates.org/api/,1017590400,2002-03-31,USD,1.0,1.147332,132.515425,0.70213,1.683029
https://openexchangerates.org/api/,1017763200,2002-04-02,USD,1.0,1.138155,133.396931,0.695907,1.664668
https://openexchangerates.org/api/,1017936000,2002-04-04,USD,1.0,1.138348,132.284489,0.696837,1.662351
https://openexchangerates.org/api/,1018108800,2002-04-06,USD,1.0,1.137637,131.878882,0.697466,1.666668
https://openexchangerates.org/api/,1018195200,2002-04-07,USD,1.0,1.137637,131.878882,0.697466,1.666668
https://openexchangerates.org/api/,1018022400,2002-04-05,USD,1.0,1.136745,131.808586,0.697325,1.665776
https://openexchangerates.org/api/,1018281600,2002-04-08,USD,1.0,1.142766,131.479853,0.698131,1.672174
https://openexchangerates.org/api/,1018454400,2002-04-10,USD,1.0,1.136366,130.60337,0.696064,1.667801
https://openexchangerates.org/api/,1018368000,2002-04-09,USD,1.0,1.137189,131.2269,0.697434,1.669207
https://openexchangerates.org/api/,1017421200,2002-03-29,USD,1.0,1.147277,132.628475,0.701814,1.682243
https://openexchangerates.org/api/,1017507600,2002-03-30,USD,1.0,1.147332,132.515425,0.70213,1.683029
https://openexchangerates.org/api/,1017334800,2002-03-28,USD,1.0,1.147848,132.560071,0.702124,1.683439
https://openexchangerates.org/api/,1017248400,2002-03-27,USD,1.0,1.145503,132.62097,0.70202,1.677353
https://openexchangerates.org/api/,1018540800,2002-04-11,USD,1.0,1.133235,131.576014,0.695707,1.663027
https://openexchangerates.org/api/,1018886400,2002-04-15,USD,1.0,1.136045,131.786883,0.695572,1.666969
https://openexchangerates.org/api/,1018972800,2002-04-16,USD,1.0,1.133835,131.265155,0.695191,1.666232
https://openexchangerates.org/api/,1018713600,2002-04-13,USD,1.0,1.136388,132.008727,0.695793,1.665249
https://openexchangerates.org/api/,1018800000,2002-04-14,USD,1.0,1.136388,132.008727,0.695793,1.665249
https://openexchangerates.org/api/,1018627200,2002-04-12,USD,1.0,1.137061,132.067515,0.69589,1.666159
https://openexchangerates.org/api/,1019664000,2002-04-24,USD,1.0,1.121794,129.720205,0.690918,1.645508
https://openexchangerates.org/api/,1019577600,2002-04-23,USD,1.0,1.125222,130.074048,0.690864,1.652062
https://openexchangerates.org/api/,1019404800,2002-04-21,USD,1.0,1.123333,130.415249,0.690913,1.64813
https://openexchangerates.org/api/,1019491200,2002-04-22,USD,1.0,1.125139,129.899013,0.690355,1.652007
https://openexchangerates.org/api/,1019750400,2002-04-25,USD,1.0,1.113882,128.493886,0.688028,1.631113
https://openexchangerates.org/api/,1019836800,2002-04-26,USD,1.0,1.111567,128.176151,0.687413,1.628164
https://openexchangerates.org/api/,1019923200,2002-04-27,USD,1.0,1.111852,128.238531,0.687376,1.627586
https://openexchangerates.org/api/,1020009600,2002-04-28,USD,1.0,1.111852,128.238531,0.687376,1.627586
https://openexchangerates.org/api/,1020096000,2002-04-29,USD,1.0,1.10707,128.044118,0.685007,1.619848
https://openexchangerates.org/api/,1020268800,2002-05-01,USD,1.0,1.104963,127.59092,0.684217,1.605504
https://openexchangerates.org/api/,1020182400,2002-04-30,USD,1.0,1.110467,128.448205,0.686563,1.619567
https://openexchangerates.org/api/,1020355200,2002-05-02,USD,1.0,1.1074,127.933302,0.683523,1.610832
https://openexchangerates.org/api/,1020441600,2002-05-03,USD,1.0,1.093853,127.131323,0.681624,1.594104
https://openexchangerates.org/api/,1020528000,2002-05-04,USD,1.0,1.095879,127.059614,0.681457,1.594742
https://openexchangerates.org/api/,1020614400,2002-05-05,USD,1.0,1.095879,127.059614,0.681457,1.594742
https://openexchangerates.org/api/,1020700800,2002-05-06,USD,1.0,1.091413,127.277682,0.681268,1.590237
https://openexchangerates.org/api/,1020787200,2002-05-07,USD,1.0,1.093404,128.007018,0.68192,1.593908
https://openexchangerates.org/api/,1020960000,2002-05-09,USD,1.0,1.100733,128.469403,0.68586,1.601521
https://openexchangerates.org/api/,1020873600,2002-05-08,USD,1.0,1.104592,128.657697,0.686569,1.606492
https://openexchangerates.org/api/,1021046400,2002-05-10,USD,1.0,1.095655,127.804251,0.684185,1.593742
https://openexchangerates.org/api/,1021132800,2002-05-11,USD,1.0,1.095661,127.878081,0.684076,1.593253
https://openexchangerates.org/api/,1021219200,2002-05-12,USD,1.0,1.095661,127.878081,0.684076,1.593253
https://openexchangerates.org/api/,1021305600,2002-05-13,USD,1.0,1.097094,127.694807,0.685523,1.595804
https://openexchangerates.org/api/,1021392000,2002-05-14,USD,1.0,1.107479,128.444835,0.689716,1.611717
https://openexchangerates.org/api/,1021478400,2002-05-15,USD,1.0,1.100591,127.971401,0.687236,1.604835
https://openexchangerates.org/api/,1021564800,2002-05-16,USD,1.0,1.097169,127.905399,0.686055,1.597043
https://openexchangerates.org/api/,1021651200,2002-05-17,USD,1.0,1.086927,126.070453,0.685552,1.584356
https://openexchangerates.org/api/,1021737600,2002-05-18,USD,1.0,1.089229,126.075991,0.68589,1.585542
https://openexchangerates.org/api/,1021824000,2002-05-19,USD,1.0,1.089229,126.075991,0.68589,1.585542
https://openexchangerates.org/api/,1021910400,2002-05-20,USD,1.0,1.085076,125.509409,0.685123,1.577815
https://openexchangerates.org/api/,1021996800,2002-05-21,USD,1.0,1.086957,124.258183,0.685836,1.577465
https://openexchangerates.org/api/,1022083200,2002-05-22,USD,1.0,1.079623,124.249969,0.685197,1.568719
https://openexchangerates.org/api/,1022169600,2002-05-23,USD,1.0,1.084507,124.982825,0.687089,1.577306
https://openexchangerates.org/api/,1022256000,2002-05-24,USD,1.0,1.08583,124.832769,0.687085,1.584344
https://openexchangerates.org/api/,1022342400,2002-05-25,USD,1.0,1.087233,124.893122,0.687558,1.584426
https://openexchangerates.org/api/,1022428800,2002-05-26,USD,1.0,1.087233,124.893122,0.687558,1.584426
https://openexchangerates.org/api/,1022515200,2002-05-27,USD,1.0,1.086446,124.840232,0.686972,1.585648
https://openexchangerates.org/api/,1022601600,2002-05-28,USD,1.0,1.077238,124.496167,0.685026,1.576203
https://openexchangerates.org/api/,1022688000,2002-05-29,USD,1.0,1.07065,124.331277,0.684108,1.570968
https://openexchangerates.org/api/,1022774400,2002-05-30,USD,1.0,1.066245,123.251654,0.682316,1.561829
https://openexchangerates.org/api/,1022860800,2002-05-31,USD,1.0,1.071097,124.141248,0.683232,1.5665
https://openexchangerates.org/api/,1022947200,2002-06-01,USD,1.0,1.069897,124.184368,0.684664,1.56717
https://openexchangerates.org/api/,1023033600,2002-06-02,USD,1.0,1.069897,124.184368,0.684664,1.56717
https://openexchangerates.org/api/,1023120000,2002-06-03,USD,1.0,1.067129,123.92132,0.685199,1.568779
https://openexchangerates.org/api/,1023206400,2002-06-04,USD,1.0,1.061625,123.744276,0.684416,1.559194
https://openexchangerates.org/api/,1023292800,2002-06-05,USD,1.0,1.065073,124.402164,0.685837,1.567423
https://openexchangerates.org/api/,1023379200,2002-06-06,USD,1.0,1.058786,124.475042,0.685427,1.563155
https://openexchangerates.org/api/,1023465600,2002-06-07,USD,1.0,1.058721,124.410686,0.684584,1.55613
https://openexchangerates.org/api/,1023638400,2002-06-09,USD,1.0,1.058639,124.376952,0.684491,1.556837
https://openexchangerates.org/api/,1023724800,2002-06-10,USD,1.0,1.059025,124.659129,0.684628,1.558406
https://openexchangerates.org/api/,1023811200,2002-06-11,USD,1.0,1.057699,125.426897,0.681057,1.561549
https://openexchangerates.org/api/,1023552000,2002-06-08,USD,1.0,1.058639,124.376952,0.684491,1.556837
https://openexchangerates.org/api/,1023897600,2002-06-12,USD,1.0,1.057569,125.636128,0.680142,1.562858
https://openexchangerates.org/api/,1023984000,2002-06-13,USD,1.0,1.060783,125.252558,0.679791,1.566109
https://openexchangerates.org/api/,1024070400,2002-06-14,USD,1.0,1.057501,124.203602,0.67779,1.559482
https://openexchangerates.org/api/,1024156800,2002-06-15,USD,1.0,1.056438,124.229336,0.677179,1.558379
https://openexchangerates.org/api/,1024243200,2002-06-16,USD,1.0,1.056438,124.229336,0.677179,1.558379
https://openexchangerates.org/api/,1024329600,2002-06-17,USD,1.0,1.059398,124.336333,0.676704,1.564353
https://openexchangerates.org/api/,1024416000,2002-06-18,USD,1.0,1.052782,124.476195,0.672392,1.554582
https://openexchangerates.org/api/,1024502400,2002-06-19,USD,1.0,1.046288,123.864688,0.670945,1.540416
https://openexchangerates.org/api/,1024588800,2002-06-20,USD,1.0,1.037895,123.50361,0.668145,1.527735
https://openexchangerates.org/api/,1024675200,2002-06-21,USD,1.0,1.031769,121.743747,0.668266,1.516851
https://openexchangerates.org/api/,1024761600,2002-06-22,USD,1.0,1.034088,121.94056,0.668671,1.517802
https://openexchangerates.org/api/,1024848000,2002-06-23,USD,1.0,1.034088,121.94056,0.668671,1.517802
https://openexchangerates.org/api/,1024934400,2002-06-24,USD,1.0,1.026185,121.443814,0.665694,1.505613
https://openexchangerates.org/api/,1025020800,2002-06-25,USD,1.0,1.026978,121.666818,0.665366,1.508659
https://openexchangerates.org/api/,1025107200,2002-06-26,USD,1.0,1.014499,120.179604,0.655097,1.486337
https://openexchangerates.org/api/,1025193600,2002-06-27,USD,1.0,1.012711,119.683442,0.655588,1.492378
https://openexchangerates.org/api/,1025280000,2002-06-28,USD,1.0,1.009393,119.218243,0.653138,1.482022
https://openexchangerates.org/api/,1025366400,2002-06-29,USD,1.0,1.005403,119.056731,0.652215,1.4781
https://openexchangerates.org/api/,1025452800,2002-06-30,USD,1.0,1.005403,119.056731,0.652215,1.4781
https://openexchangerates.org/api/,1025539200,2002-07-01,USD,1.0,1.011302,119.939226,0.653047,1.485088
https://openexchangerates.org/api/,1025625600,2002-07-02,USD,1.0,1.016491,120.282092,0.653242,1.490078
https://openexchangerates.org/api/,1025712000,2002-07-03,USD,1.0,1.019819,119.911184,0.655853,1.492784
https://openexchangerates.org/api/,1025798400,2002-07-04,USD,1.0,1.021187,119.973797,0.65527,1.49541
https://openexchangerates.org/api/,1025884800,2002-07-05,USD,1.0,1.027622,120.244508,0.657982,1.506707
https://openexchangerates.org/api/,1025971200,2002-07-06,USD,1.0,1.027789,120.240114,0.658016,1.506576
https://openexchangerates.org/api/,1026057600,2002-07-07,USD,1.0,1.027789,120.240114,0.658016,1.506576
https://openexchangerates.org/api/,1026144000,2002-07-08,USD,1.0,1.017011,118.69704,0.65185,1.490702
https://openexchangerates.org/api/,1026230400,2002-07-09,USD,1.0,1.006199,117.980701,0.646405,1.482229
https://openexchangerates.org/api/,1026316800,2002-07-10,USD,1.0,1.011254,117.811859,0.646247,1.487888
https://openexchangerates.org/api/,1026403200,2002-07-11,USD,1.0,1.009691,116.963285,0.644642,1.483811
https://openexchangerates.org/api/,1026489600,2002-07-12,USD,1.0,1.010139,116.913027,0.645416,1.484645
https://openexchangerates.org/api/,1026662400,2002-07-14,USD,1.0,1.011132,116.964846,0.645305,1.484893
https://openexchangerates.org/api/,1026835200,2002-07-16,USD,1.0,0.991189,115.835088,0.636396,1.452747
https://openexchangerates.org/api/,1026748800,2002-07-15,USD,1.0,0.995278,116.085536,0.638292,1.460918
https://openexchangerates.org/api/,1026576000,2002-07-13,USD,1.0,1.011132,116.964846,0.645305,1.484893
https://openexchangerates.org/api/,1026921600,2002-07-17,USD,1.0,0.991706,116.39619,0.637655,1.454303
https://openexchangerates.org/api/,1027008000,2002-07-18,USD,1.0,0.992019,116.878744,0.637672,1.453409
https://openexchangerates.org/api/,1027094400,2002-07-19,USD,1.0,0.98579,115.849743,0.633632,1.441239
https://openexchangerates.org/api/,1027180800,2002-07-20,USD,1.0,0.98605,115.893241,0.633674,1.442115
https://openexchangerates.org/api/,1027267200,2002-07-21,USD,1.0,0.98605,115.893241,0.633674,1.442115
https://openexchangerates.org/api/,1027353600,2002-07-22,USD,1.0,0.991547,116.305971,0.634377,1.443594
https://openexchangerates.org/api/,1027440000,2002-07-23,USD,1.0,1.010744,117.525947,0.639911,1.469268
https://openexchangerates.org/api/,1027526400,2002-07-24,USD,1.0,1.005411,116.471903,0.636265,1.458205
https://openexchangerates.org/api/,1027612800,2002-07-25,USD,1.0,0.998985,116.68003,0.633879,1.446515
https://openexchangerates.org/api/,1027699200,2002-07-26,USD,1.0,1.010069,118.334271,0.636939,1.459992
https://openexchangerates.org/api/,1027785600,2002-07-27,USD,1.0,1.005301,118.181048,0.636197,1.457026
https://openexchangerates.org/api/,1027872000,2002-07-28,USD,1.0,1.005301,118.181048,0.636197,1.457026
https://openexchangerates.org/api/,1027958400,2002-07-29,USD,1.0,1.020415,119.640107,0.64074,1.484492
https://openexchangerates.org/api/,1028044800,2002-07-30,USD,1.0,1.014946,119.879148,0.637437,1.480272
https://openexchangerates.org/api/,1028131200,2002-07-31,USD,1.0,1.022371,119.887208,0.640004,1.486162
https://openexchangerates.org/api/,1028217600,2002-08-01,USD,1.0,1.017824,119.464809,0.642032,1.477488
https://openexchangerates.org/api/,1028304000,2002-08-02,USD,1.0,1.012768,119.065824,0.637181,1.469847
https://openexchangerates.org/api/,1028390400,2002-08-03,USD,1.0,1.012782,119.090305,0.637199,1.468829
https://openexchangerates.org/api/,1028476800,2002-08-04,USD,1.0,1.012782,119.090305,0.637199,1.468829
https://openexchangerates.org/api/,1028563200,2002-08-05,USD,1.0,1.017735,119.336825,0.63986,1.477043
https://openexchangerates.org/api/,1028649600,2002-08-06,USD,1.0,1.035955,120.974628,0.649639,1.507448
https://openexchangerates.org/api/,1028736000,2002-08-07,USD,1.0,1.027334,120.352791,0.650712,1.499599
https://openexchangerates.org/api/,1028822400,2002-08-08,USD,1.0,1.035088,120.912363,0.654028,1.512577
https://openexchangerates.org/api/,1028908800,2002-08-09,USD,1.0,1.029672,120.241161,0.65516,1.50174
https://openexchangerates.org/api/,1028995200,2002-08-10,USD,1.0,1.029178,120.240888,0.654801,1.501023
https://openexchangerates.org/api/,1029081600,2002-08-11,USD,1.0,1.029178,120.240888,0.654801,1.501023
https://openexchangerates.org/api/,1029168000,2002-08-12,USD,1.0,1.022152,119.000006,0.652977,1.494944
https://openexchangerates.org/api/,1029254400,2002-08-13,USD,1.0,1.020222,118.952196,0.65235,1.492914
https://openexchangerates.org/api/,1029340800,2002-08-14,USD,1.0,1.017471,116.831752,0.649069,1.485541
https://openexchangerates.org/api/,1029427200,2002-08-15,USD,1.0,1.019027,117.351244,0.65166,1.491809
https://openexchangerates.org/api/,1029513600,2002-08-16,USD,1.0,1.016866,117.512732,0.651011,1.49082
https://openexchangerates.org/api/,1029600000,2002-08-17,USD,1.0,1.017356,117.535993,0.651103,1.490793
https://openexchangerates.org/api/,1029686400,2002-08-18,USD,1.0,1.017356,117.535993,0.651103,1.490793
https://openexchangerates.org/api/,1029859200,2002-08-20,USD,1.0,1.021858,118.759405,0.654786,1.500918
https://openexchangerates.org/api/,1029945600,2002-08-21,USD,1.0,1.021447,118.55298,0.654389,1.501482
https://openexchangerates.org/api/,1030032000,2002-08-22,USD,1.0,1.029761,119.526681,0.656553,1.512818
https://openexchangerates.org/api/,1029772800,2002-08-19,USD,1.0,1.023408,118.542684,0.653551,1.500487
https://openexchangerates.org/api/,1030118400,2002-08-23,USD,1.0,1.028951,119.734903,0.658069,1.515464
https://openexchangerates.org/api/,1030204800,2002-08-24,USD,1.0,1.029874,119.77561,0.658224,1.515849
https://openexchangerates.org/api/,1030291200,2002-08-25,USD,1.0,1.029874,119.77561,0.658224,1.515849
https://openexchangerates.org/api/,1030377600,2002-08-26,USD,1.0,1.028565,119.633143,0.6572,1.513577
https://openexchangerates.org/api/,1030464000,2002-08-27,USD,1.0,1.018701,118.16912,0.653186,1.497768
https://openexchangerates.org/api/,1030636800,2002-08-29,USD,1.0,1.016628,118.149483,0.646876,1.494692
https://openexchangerates.org/api/,1030550400,2002-08-28,USD,1.0,1.019196,118.343431,0.650917,1.497828
https://openexchangerates.org/api/,1030723200,2002-08-30,USD,1.0,1.019051,118.557762,0.645999,1.497796
https://openexchangerates.org/api/,1030809600,2002-08-31,USD,1.0,1.017792,118.475003,0.645894,1.496128
https://openexchangerates.org/api/,1030896000,2002-09-01,USD,1.0,1.017792,118.475003,0.645894,1.496128
https://openexchangerates.org/api/,1030982400,2002-09-02,USD,1.0,1.017079,118.235178,0.645687,1.497107
https://openexchangerates.org/api/,1031068800,2002-09-03,USD,1.0,1.008065,117.171591,0.640749,1.476518
https://openexchangerates.org/api/,1031155200,2002-09-04,USD,1.0,1.007882,117.885596,0.639062,1.474815
https://openexchangerates.org/api/,1031241600,2002-09-05,USD,1.0,1.006894,118.030696,0.637744,1.46797
https://openexchangerates.org/api/,1031328000,2002-09-06,USD,1.0,1.013006,118.409142,0.640198,1.479536
https://openexchangerates.org/api/,1031414400,2002-09-07,USD,1.0,1.013884,118.316589,0.63989,1.478782
https://openexchangerates.org/api/,1031500800,2002-09-08,USD,1.0,1.013884,118.316589,0.63989,1.478782
https://openexchangerates.org/api/,1031587200,2002-09-09,USD,1.0,1.020524,118.993035,0.64219,1.487947
https://openexchangerates.org/api/,1031673600,2002-09-10,USD,1.0,1.025459,119.646739,0.643289,1.49648
https://openexchangerates.org/api/,1031760000,2002-09-11,USD,1.0,1.026252,120.269808,0.643823,1.502707
https://openexchangerates.org/api/,1031846400,2002-09-12,USD,1.0,1.021593,120.236556,0.642265,1.500789
https://openexchangerates.org/api/,1031932800,2002-09-13,USD,1.0,1.026228,121.090911,0.64227,1.502573
https://openexchangerates.org/api/,1032019200,2002-09-14,USD,1.0,1.024134,120.939381,0.642538,1.50286
https://openexchangerates.org/api/,1032105600,2002-09-15,USD,1.0,1.024134,120.939381,0.642538,1.50286
https://openexchangerates.org/api/,1032192000,2002-09-16,USD,1.0,1.029891,122.208504,0.648107,1.513416
https://openexchangerates.org/api/,1032278400,2002-09-17,USD,1.0,1.031841,122.655783,0.651471,1.52005
https://openexchangerates.org/api/,1032364800,2002-09-18,USD,1.0,1.024041,121.80549,0.64667,1.504939
https://openexchangerates.org/api/,1032451200,2002-09-19,USD,1.0,1.017205,121.328343,0.643212,1.490932
